z_midpoint,wind_speed_kmh,probability
-4.9,-33.2086611122437,1.369916027572305e-06
-4.800000000000001,-32.24954683203008,2.73983205514461e-06
-4.7,-31.29043255181645,4.109748082716915e-06
-4.6000000000000005,-30.331318271602825,5.137185103396144e-06
-4.5,-29.3722039913892,6.0504624551110145e-06
-4.4,-28.413089711175573,8.790294510255624e-06
-4.3,-27.453975430961947,1.10734878895428e-05
-4.2,-26.49486115074832,1.7808908358439966e-05
-4.1000000000000005,-25.5357468705347,2.100537908944201e-05
-4.0,-24.57663259032107,2.945319459280455e-05
-3.9,-23.617518310107442,3.504701837205814e-05
-3.8,-22.658404029893816,5.274176706153374e-05
-3.7,-21.69928974968019,6.084710355800322e-05
-3.6,-20.740175469466564,8.367903735087497e-05
-3.5,-19.781061189252938,0.00010788088717125188
-3.4000000000000004,-18.82194690903932,0.000142585426536385
-3.3000000000000003,-17.862832628825693,0.0001793448399429286
-3.2,-16.903718348612067,0.00024099106118374397
-3.1,-15.94460406839844,0.0003043496774589014
-3.0,-14.985489788184815,0.0004000154800511131
-2.9000000000000004,-14.026375507971192,0.0005322123767118227
-2.8000000000000003,-13.067261227757566,0.0006608703236346253
-2.7,-12.108146947543936,0.0008557408785567556
-2.6,-11.14903266733031,0.0011015266458370575
-2.5,-10.189918387116684,0.0014185480465510902
-2.4000000000000004,-9.230804106903062,0.001796987349167893
-2.3000000000000003,-8.271689826689435,0.0022625304792045966
-2.2,-7.312575546475809,0.0029162087436944853
-2.1,-6.353461266262183,0.0036018517154944594
-2.0,-5.394346986048557,0.004524604319733303
-1.9,-4.435232705834931,0.005595764493625893
-1.8,-3.476118425621305,0.0068213826996272415
-1.7000000000000002,-2.5170041454076824,0.008355688650508258
-1.6,-1.5578898651940563,0.01012048297302832
-1.5,-0.5987755849804302,0.01211268335612531
-1.4,0.3603386952331977,0.01437704039003337
-1.3,1.319452975446822,0.016818915709181
-1.2000000000000002,2.2785672556604464,0.019448812003112888
-1.1,3.2376815358740725,0.022326320619028537
-1.0,4.196795816087699,0.025122661710310478
-0.9,5.155910096301325,0.028199150629230983
-0.8,6.115024376514949,0.030984760711630376
-0.7000000000000001,7.074138656728574,0.03368965990807185
-0.6000000000000001,8.033252936942201,0.03626498788023883
-0.5,8.992367217155827,0.03825342099426007
-0.4,9.951481497369452,0.040013420610683574
-0.3,10.910595777583078,0.04104291250540414
-0.2,11.869710057796702,0.04186954266837508
-0.1,12.828824338010328,0.04216886932039958
0.0,13.787938618223954,0.04166017383549446
0.1,14.74705289843758,0.040770755854593076
0.2,15.706167178651206,0.03967082744412154
0.3,16.665281458864833,0.03792977833274611
0.4,17.62439573907846,0.0361226307730403
0.5,18.58351001929208,0.03381774705664983
0.6000000000000001,19.542624299505707,0.03146685699366679
0.7000000000000001,20.501738579719333,0.028959796503540542
0.8,21.46085285993296,0.026681854469025768
0.9,22.419967140146582,0.024193744483947503
1.0,23.379081420360208,0.02175575059354465
1.1,24.338195700573834,0.019518791880188065
1.2000000000000002,25.29730998078746,0.017291879217700385
1.3,26.256424261001087,0.015354589635375162
1.4,27.215538541214713,0.013439332869160141
1.5,28.17465282142834,0.011675451823991862
1.6,29.133767101641965,0.01013475293164887
1.7000000000000002,30.09288138185559,0.008776595349979844
1.8,31.051995662069213,0.007493668990158347
1.9,32.01110994228284,0.006385064444845476
2.0,32.97022422249647,0.005446101167613695
2.1,33.929338502710095,0.0045864788603120635
2.2,34.88845278292372,0.00384718084409887
2.3000000000000003,35.84756706313735,0.0032403080438843323
2.4000000000000004,36.806681343350974,0.0026893734814622695
2.5,37.76579562356459,0.0022253144271221622
2.6,38.72490990377822,0.0018302078128365296
2.7,39.684024183991845,0.0015412696906878071
2.8000000000000003,40.64313846420548,0.0012680856028560318
2.9000000000000004,41.602252744419104,0.0010138520200724422
3.0,42.56136702463272,0.000831310709398375
3.1,43.52048130484635,0.0006806199463654707
3.2,44.479595585059975,0.0005570991845459944
3.3000000000000003,45.4387098652736,0.0004496749360505338
3.4000000000000004,46.39782414548723,0.0003586896798859572
3.5,47.35693842570085,0.0002761522392247683
3.6,48.31605270591447,0.00022797685892174407
3.7,49.2751669861281,0.0001777466045774093
3.8,50.234281266341725,0.00014075887183302008
3.9,51.19339554655535,0.00011781277837113604
4.0,52.15250982676898,9.121357550252264e-05
4.1000000000000005,53.11162410698261,7.477458317165498e-05
4.2,54.07073838719623,5.844975050975168e-05
4.3,55.029852667409855,4.886033831674555e-05
4.4,55.98896694762348,3.8814287447881976e-05
4.5,56.94808122783711,2.7854959227303532e-05
4.6000000000000005,57.907195508050734,2.6142564192838154e-05
4.7,58.86630978826436,1.940714372394099e-05
4.800000000000001,59.825424068477986,1.5411555310188432e-05
4.9,60.78453834869161,1.10734878895428e-05
5.0,61.74365262890523,9.361092855077415e-06
